workerID,taskID,response,goldLabel,taskContent
A11GX90QFWDLMM,2029,1,0,allen overi lead practic franc europ firm 's partner devot capit market work pari princip dan lauder francoi poudelet
A1Q4VUJBMY78YR,2029,0,0,allen overi lead practic franc europ firm 's partner devot capit market work pari princip dan lauder francoi poudelet
AMVOSOXRSRMHD,2029,0,0,allen overi lead practic franc europ firm 's partner devot capit market work pari princip dan lauder francoi poudelet
A15H21NMKA3TE4,1572,0,1,sever month taliban 's defeat afghanistan present msf aid agenc new opportun provid health care femal popul conserv islam state
A1W8YY6KOEOG6,1572,0,1,sever month taliban 's defeat afghanistan present msf aid agenc new opportun provid health care femal popul conserv islam state
A39APWH62XBLR9,1572,0,1,sever month taliban 's defeat afghanistan present msf aid agenc new opportun provid health care femal popul conserv islam state
AXBQF8RALCIGV,1572,0,1,sever month taliban 's defeat afghanistan present msf aid agenc new opportun provid health care femal popul conserv islam state
A1ZIUN0W12X1SP,1572,1,1,sever month taliban 's defeat afghanistan present msf aid agenc new opportun provid health care femal popul conserv islam state
A18941IO2ZZWW6,1572,1,1,sever month taliban 's defeat afghanistan present msf aid agenc new opportun provid health care femal popul conserv islam state
A3JEUXPU5NEHXR,1572,0,1,sever month taliban 's defeat afghanistan present msf aid agenc new opportun provid health care femal popul conserv islam state
A11GX90QFWDLMM,1572,1,1,sever month taliban 's defeat afghanistan present msf aid agenc new opportun provid health care femal popul conserv islam state
A1Q4VUJBMY78YR,1572,1,1,sever month taliban 's defeat afghanistan present msf aid agenc new opportun provid health care femal popul conserv islam state
AMVOSOXRSRMHD,1572,1,1,sever month taliban 's defeat afghanistan present msf aid agenc new opportun provid health care femal popul conserv islam state
A15H21NMKA3TE4,1512,1,1,lisa mari awar pressur elvi presley 's daughter not exactli pursu songwrit serious
A1W8YY6KOEOG6,1512,1,1,lisa mari awar pressur elvi presley 's daughter not exactli pursu songwrit serious
A39APWH62XBLR9,1512,1,1,lisa mari awar pressur elvi presley 's daughter not exactli pursu songwrit serious
AXBQF8RALCIGV,1512,1,1,lisa mari awar pressur elvi presley 's daughter not exactli pursu songwrit serious
A1ZIUN0W12X1SP,1512,0,1,lisa mari awar pressur elvi presley 's daughter not exactli pursu songwrit serious
A18941IO2ZZWW6,1512,1,1,lisa mari awar pressur elvi presley 's daughter not exactli pursu songwrit serious
A3JEUXPU5NEHXR,1512,1,1,lisa mari awar pressur elvi presley 's daughter not exactli pursu songwrit serious
A11GX90QFWDLMM,1512,0,1,lisa mari awar pressur elvi presley 's daughter not exactli pursu songwrit serious
A1Q4VUJBMY78YR,1512,1,1,lisa mari awar pressur elvi presley 's daughter not exactli pursu songwrit serious
AMVOSOXRSRMHD,1512,1,1,lisa mari awar pressur elvi presley 's daughter not exactli pursu songwrit serious
A15H21NMKA3TE4,1595,1,1,num4 ireland rule british crown group irish nationalist met counti galway establish organ irish athlet gaelic athlet associ gaa
A1W8YY6KOEOG6,1595,1,1,num4 ireland rule british crown group irish nationalist met counti galway establish organ irish athlet gaelic athlet associ gaa
A39APWH62XBLR9,1595,1,1,num4 ireland rule british crown group irish nationalist met counti galway establish organ irish athlet gaelic athlet associ gaa
AXBQF8RALCIGV,1595,1,1,num4 ireland rule british crown group irish nationalist met counti galway establish organ irish athlet gaelic athlet associ gaa
A1ZIUN0W12X1SP,1595,0,1,num4 ireland rule british crown group irish nationalist met counti galway establish organ irish athlet gaelic athlet associ gaa
A18941IO2ZZWW6,1595,0,1,num4 ireland rule british crown group irish nationalist met counti galway establish organ irish athlet gaelic athlet associ gaa
A3JEUXPU5NEHXR,1595,1,1,num4 ireland rule british crown group irish nationalist met counti galway establish organ irish athlet gaelic athlet associ gaa
A11GX90QFWDLMM,1595,1,1,num4 ireland rule british crown group irish nationalist met counti galway establish organ irish athlet gaelic athlet associ gaa
A1Q4VUJBMY78YR,1595,1,1,num4 ireland rule british crown group irish nationalist met counti galway establish organ irish athlet gaelic athlet associ gaa
AMVOSOXRSRMHD,1595,1,1,num4 ireland rule british crown group irish nationalist met counti galway establish organ irish athlet gaelic athlet associ gaa
A15H21NMKA3TE4,1982,0,0,not clear whether attack carri out suicid bomber
A1W8YY6KOEOG6,1982,0,0,not clear whether attack carri out suicid bomber
A39APWH62XBLR9,1982,0,0,not clear whether attack carri out suicid bomber
AXBQF8RALCIGV,1982,1,0,not clear whether attack carri out suicid bomber
A1ZIUN0W12X1SP,1982,0,0,not clear whether attack carri out suicid bomber
A18941IO2ZZWW6,1982,1,0,not clear whether attack carri out suicid bomber
A3JEUXPU5NEHXR,1982,0,0,not clear whether attack carri out suicid bomber
A11GX90QFWDLMM,1982,1,0,not clear whether attack carri out suicid bomber
A1Q4VUJBMY78YR,1982,1,0,not clear whether attack carri out suicid bomber
AMVOSOXRSRMHD,1982,0,0,not clear whether attack carri out suicid bomber
A15H21NMKA3TE4,1504,0,0,morri work develop independ filmmak especi buoy recent cann film festiv pulp fiction -- director quentin tarantino actor willi john travolta morri client -- big winner
A1W8YY6KOEOG6,1504,0,0,morri work develop independ filmmak especi buoy recent cann film festiv pulp fiction -- director quentin tarantino actor willi john travolta morri client -- big winner
A39APWH62XBLR9,1504,0,0,morri work develop independ filmmak especi buoy recent cann film festiv pulp fiction -- director quentin tarantino actor willi john travolta morri client -- big winner
AXBQF8RALCIGV,1504,0,0,morri work develop independ filmmak especi buoy recent cann film festiv pulp fiction -- director quentin tarantino actor willi john travolta morri client -- big winner
A1ZIUN0W12X1SP,1504,0,0,morri work develop independ filmmak especi buoy recent cann film festiv pulp fiction -- director quentin tarantino actor willi john travolta morri client -- big winner
A18941IO2ZZWW6,1504,1,0,morri work develop independ filmmak especi buoy recent cann film festiv pulp fiction -- director quentin tarantino actor willi john travolta morri client -- big winner
A3JEUXPU5NEHXR,1504,0,0,morri work develop independ filmmak especi buoy recent cann film festiv pulp fiction -- director quentin tarantino actor willi john travolta morri client -- big winner
A11GX90QFWDLMM,1504,1,0,morri work develop independ filmmak especi buoy recent cann film festiv pulp fiction -- director quentin tarantino actor willi john travolta morri client -- big winner
A1Q4VUJBMY78YR,1504,0,0,morri work develop independ filmmak especi buoy recent cann film festiv pulp fiction -- director quentin tarantino actor willi john travolta morri client -- big winner
AMVOSOXRSRMHD,1504,1,0,morri work develop independ filmmak especi buoy recent cann film festiv pulp fiction -- director quentin tarantino actor willi john travolta morri client -- big winner
A15H21NMKA3TE4,1423,1,1,mr arafat 's oppon still blame mount lawless palestinian territori
A1W8YY6KOEOG6,1423,0,1,mr arafat 's oppon still blame mount lawless palestinian territori
A39APWH62XBLR9,1423,1,1,mr arafat 's oppon still blame mount lawless palestinian territori
AXBQF8RALCIGV,1423,1,1,mr arafat 's oppon still blame mount lawless palestinian territori
A1ZIUN0W12X1SP,1423,1,1,mr arafat 's oppon still blame mount lawless palestinian territori
A18941IO2ZZWW6,1423,1,1,mr arafat 's oppon still blame mount lawless palestinian territori
A3JEUXPU5NEHXR,1423,1,1,mr arafat 's oppon still blame mount lawless palestinian territori
A11GX90QFWDLMM,1423,1,1,mr arafat 's oppon still blame mount lawless palestinian territori
A1Q4VUJBMY78YR,1423,1,1,mr arafat 's oppon still blame mount lawless palestinian territori
AMVOSOXRSRMHD,1423,1,1,mr arafat 's oppon still blame mount lawless palestinian territori
A15H21NMKA3TE4,2039,1,0,ploce mayor josko damic spoke first croatian presid
A1W8YY6KOEOG6,2039,0,0,ploce mayor josko damic spoke first croatian presid
A39APWH62XBLR9,2039,0,0,ploce mayor josko damic spoke first croatian presid
AXBQF8RALCIGV,2039,1,0,ploce mayor josko damic spoke first croatian presid
A1ZIUN0W12X1SP,2039,0,0,ploce mayor josko damic spoke first croatian presid
A18941IO2ZZWW6,2039,1,0,ploce mayor josko damic spoke first croatian presid
A3JEUXPU5NEHXR,2039,0,0,ploce mayor josko damic spoke first croatian presid
A11GX90QFWDLMM,2039,1,0,ploce mayor josko damic spoke first croatian presid
A1Q4VUJBMY78YR,2039,0,0,ploce mayor josko damic spoke first croatian presid
AMVOSOXRSRMHD,2039,0,0,ploce mayor josko damic spoke first croatian presid
A15H21NMKA3TE4,1996,1,1,iraqi milit abduct num turk iraq
A1W8YY6KOEOG6,1996,1,1,iraqi milit abduct num turk iraq
A39APWH62XBLR9,1996,1,1,iraqi milit abduct num turk iraq
AXBQF8RALCIGV,1996,1,1,iraqi milit abduct num turk iraq
A1ZIUN0W12X1SP,1996,0,1,iraqi milit abduct num turk iraq
A18941IO2ZZWW6,1996,1,1,iraqi milit abduct num turk iraq
A3JEUXPU5NEHXR,1996,1,1,iraqi milit abduct num turk iraq
A11GX90QFWDLMM,1996,1,1,iraqi milit abduct num turk iraq
A1Q4VUJBMY78YR,1996,1,1,iraqi milit abduct num turk iraq
AMVOSOXRSRMHD,1996,1,1,iraqi milit abduct num turk iraq
A15H21NMKA3TE4,2040,0,0,stjepan mesic first croatian presid deliv public address harvard
A1W8YY6KOEOG6,2040,0,0,stjepan mesic first croatian presid deliv public address harvard
A39APWH62XBLR9,2040,0,0,stjepan mesic first croatian presid deliv public address harvard
AXBQF8RALCIGV,2040,1,0,stjepan mesic first croatian presid deliv public address harvard
A1ZIUN0W12X1SP,2040,0,0,stjepan mesic first croatian presid deliv public address harvard
A18941IO2ZZWW6,2040,0,0,stjepan mesic first croatian presid deliv public address harvard
A3JEUXPU5NEHXR,2040,0,0,stjepan mesic first croatian presid deliv public address harvard
A11GX90QFWDLMM,2040,1,0,stjepan mesic first croatian presid deliv public address harvard
A1Q4VUJBMY78YR,2040,0,0,stjepan mesic first croatian presid deliv public address harvard
AMVOSOXRSRMHD,2040,0,0,stjepan mesic first croatian presid deliv public address harvard
A15H21NMKA3TE4,2038,0,0,cross nicol kidman sarah jessica parker would sound pretti good men believ
A1W8YY6KOEOG6,2038,0,0,cross nicol kidman sarah jessica parker would sound pretti good men believ
A39APWH62XBLR9,2038,0,0,cross nicol kidman sarah jessica parker would sound pretti good men believ
AXBQF8RALCIGV,2038,0,0,cross nicol kidman sarah jessica parker would sound pretti good men believ
A1ZIUN0W12X1SP,2038,0,0,cross nicol kidman sarah jessica parker would sound pretti good men believ
A18941IO2ZZWW6,2038,1,0,cross nicol kidman sarah jessica parker would sound pretti good men believ
A3JEUXPU5NEHXR,2038,0,0,cross nicol kidman sarah jessica parker would sound pretti good men believ
A11GX90QFWDLMM,2038,0,0,cross nicol kidman sarah jessica parker would sound pretti good men believ
A1Q4VUJBMY78YR,2038,0,0,cross nicol kidman sarah jessica parker would sound pretti good men believ
AMVOSOXRSRMHD,2038,0,0,cross nicol kidman sarah jessica parker would sound pretti good men believ
A15H21NMKA3TE4,1359,0,0,word allawi approv attack clear attempt show iraqi govern taken full sovereignti american firm control despit deep relianc num3 num3 foreign troop
A1W8YY6KOEOG6,1359,0,0,word allawi approv attack clear attempt show iraqi govern taken full sovereignti american firm control despit deep relianc num3 num3 foreign troop
A39APWH62XBLR9,1359,0,0,word allawi approv attack clear attempt show iraqi govern taken full sovereignti american firm control despit deep relianc num3 num3 foreign troop
AXBQF8RALCIGV,1359,0,0,word allawi approv attack clear attempt show iraqi govern taken full sovereignti american firm control despit deep relianc num3 num3 foreign troop
A1ZIUN0W12X1SP,1359,0,0,word allawi approv attack clear attempt show iraqi govern taken full sovereignti american firm control despit deep relianc num3 num3 foreign troop
A18941IO2ZZWW6,1359,1,0,word allawi approv attack clear attempt show iraqi govern taken full sovereignti american firm control despit deep relianc num3 num3 foreign troop
A3JEUXPU5NEHXR,1359,1,0,word allawi approv attack clear attempt show iraqi govern taken full sovereignti american firm control despit deep relianc num3 num3 foreign troop
A11GX90QFWDLMM,1359,1,0,word allawi approv attack clear attempt show iraqi govern taken full sovereignti american firm control despit deep relianc num3 num3 foreign troop
A1Q4VUJBMY78YR,1359,1,0,word allawi approv attack clear attempt show iraqi govern taken full sovereignti american firm control despit deep relianc num3 num3 foreign troop
AMVOSOXRSRMHD,1359,1,0,word allawi approv attack clear attempt show iraqi govern taken full sovereignti american firm control despit deep relianc num3 num3 foreign troop
A15H21NMKA3TE4,1424,0,0,mr arafat 's oppon still blame mount lawless palestinian territori
A1W8YY6KOEOG6,1424,0,0,mr arafat 's oppon still blame mount lawless palestinian territori
A39APWH62XBLR9,1424,0,0,mr arafat 's oppon still blame mount lawless palestinian territori
AXBQF8RALCIGV,1424,1,0,mr arafat 's oppon still blame mount lawless palestinian territori
A1ZIUN0W12X1SP,1424,0,0,mr arafat 's oppon still blame mount lawless palestinian territori
A18941IO2ZZWW6,1424,1,0,mr arafat 's oppon still blame mount lawless palestinian territori
A3JEUXPU5NEHXR,1424,0,0,mr arafat 's oppon still blame mount lawless palestinian territori
A11GX90QFWDLMM,1424,1,0,mr arafat 's oppon still blame mount lawless palestinian territori
A1Q4VUJBMY78YR,1424,1,0,mr arafat 's oppon still blame mount lawless palestinian territori
AMVOSOXRSRMHD,1424,0,0,mr arafat 's oppon still blame mount lawless palestinian territori
A15H21NMKA3TE4,1480,1,1,name news sweden swept three tenni match captur davi cup yevgeni kafelnikov restor littl russian pride defeat stefan edberg num-num num-num num-num moscow
A1W8YY6KOEOG6,1480,1,1,name news sweden swept three tenni match captur davi cup yevgeni kafelnikov restor littl russian pride defeat stefan edberg num-num num-num num-num moscow
A39APWH62XBLR9,1480,1,1,name news sweden swept three tenni match captur davi cup yevgeni kafelnikov restor littl russian pride defeat stefan edberg num-num num-num num-num moscow
AXBQF8RALCIGV,1480,1,1,name news sweden swept three tenni match captur davi cup yevgeni kafelnikov restor littl russian pride defeat stefan edberg num-num num-num num-num moscow
A1ZIUN0W12X1SP,1480,0,1,name news sweden swept three tenni match captur davi cup yevgeni kafelnikov restor littl russian pride defeat stefan edberg num-num num-num num-num moscow
A18941IO2ZZWW6,1480,1,1,name news sweden swept three tenni match captur davi cup yevgeni kafelnikov restor littl russian pride defeat stefan edberg num-num num-num num-num moscow
A3JEUXPU5NEHXR,1480,1,1,name news sweden swept three tenni match captur davi cup yevgeni kafelnikov restor littl russian pride defeat stefan edberg num-num num-num num-num moscow
A11GX90QFWDLMM,1480,1,1,name news sweden swept three tenni match captur davi cup yevgeni kafelnikov restor littl russian pride defeat stefan edberg num-num num-num num-num moscow
A1Q4VUJBMY78YR,1480,1,1,name news sweden swept three tenni match captur davi cup yevgeni kafelnikov restor littl russian pride defeat stefan edberg num-num num-num num-num moscow
AMVOSOXRSRMHD,1480,1,1,name news sweden swept three tenni match captur davi cup yevgeni kafelnikov restor littl russian pride defeat stefan edberg num-num num-num num-num moscow
A15H21NMKA3TE4,1432,0,0,report fault intellig agenc lack imagin not anticip al qaeda could attack unit state use hijack aircraft
A1W8YY6KOEOG6,1432,0,0,report fault intellig agenc lack imagin not anticip al qaeda could attack unit state use hijack aircraft
A39APWH62XBLR9,1432,0,0,report fault intellig agenc lack imagin not anticip al qaeda could attack unit state use hijack aircraft
AXBQF8RALCIGV,1432,0,0,report fault intellig agenc lack imagin not anticip al qaeda could attack unit state use hijack aircraft
A1ZIUN0W12X1SP,1432,0,0,report fault intellig agenc lack imagin not anticip al qaeda could attack unit state use hijack aircraft
A18941IO2ZZWW6,1432,1,0,report fault intellig agenc lack imagin not anticip al qaeda could attack unit state use hijack aircraft
A3JEUXPU5NEHXR,1432,0,0,report fault intellig agenc lack imagin not anticip al qaeda could attack unit state use hijack aircraft
A11GX90QFWDLMM,1432,1,0,report fault intellig agenc lack imagin not anticip al qaeda could attack unit state use hijack aircraft
A1Q4VUJBMY78YR,1432,0,0,report fault intellig agenc lack imagin not anticip al qaeda could attack unit state use hijack aircraft
AMVOSOXRSRMHD,1432,0,0,report fault intellig agenc lack imagin not anticip al qaeda could attack unit state use hijack aircraft
A15H21NMKA3TE4,1968,1,1,rodriguez treat columbia presbyterian psychiatr evalu
A1W8YY6KOEOG6,1968,1,1,rodriguez treat columbia presbyterian psychiatr evalu
A39APWH62XBLR9,1968,1,1,rodriguez treat columbia presbyterian psychiatr evalu
AXBQF8RALCIGV,1968,1,1,rodriguez treat columbia presbyterian psychiatr evalu
A1ZIUN0W12X1SP,1968,1,1,rodriguez treat columbia presbyterian psychiatr evalu
A18941IO2ZZWW6,1968,1,1,rodriguez treat columbia presbyterian psychiatr evalu
A3JEUXPU5NEHXR,1968,1,1,rodriguez treat columbia presbyterian psychiatr evalu
A11GX90QFWDLMM,1968,0,1,rodriguez treat columbia presbyterian psychiatr evalu
A1Q4VUJBMY78YR,1968,0,1,rodriguez treat columbia presbyterian psychiatr evalu
AMVOSOXRSRMHD,1968,1,1,rodriguez treat columbia presbyterian psychiatr evalu
A15H21NMKA3TE4,1521,0,1,num februari num4 open parliament declar apartheid fail ban polit parti includ anc lift
A1W8YY6KOEOG6,1521,1,1,num februari num4 open parliament declar apartheid fail ban polit parti includ anc lift
A39APWH62XBLR9,1521,0,1,num februari num4 open parliament declar apartheid fail ban polit parti includ anc lift
AXBQF8RALCIGV,1521,0,1,num februari num4 open parliament declar apartheid fail ban polit parti includ anc lift
A1ZIUN0W12X1SP,1521,0,1,num februari num4 open parliament declar apartheid fail ban polit parti includ anc lift
A18941IO2ZZWW6,1521,1,1,num februari num4 open parliament declar apartheid fail ban polit parti includ anc lift
A3JEUXPU5NEHXR,1521,1,1,num februari num4 open parliament declar apartheid fail ban polit parti includ anc lift
A11GX90QFWDLMM,1521,1,1,num februari num4 open parliament declar apartheid fail ban polit parti includ anc lift
A1Q4VUJBMY78YR,1521,0,1,num februari num4 open parliament declar apartheid fail ban polit parti includ anc lift
AMVOSOXRSRMHD,1521,1,1,num februari num4 open parliament declar apartheid fail ban polit parti includ anc lift
A15H21NMKA3TE4,1531,0,0,built caliph al-walid r. num3-num3 umayyad dynasti el-aksa one largest import mosqu muslim world earliest palestin
A1W8YY6KOEOG6,1531,0,0,built caliph al-walid r. num3-num3 umayyad dynasti el-aksa one largest import mosqu muslim world earliest palestin
A39APWH62XBLR9,1531,0,0,built caliph al-walid r. num3-num3 umayyad dynasti el-aksa one largest import mosqu muslim world earliest palestin
AXBQF8RALCIGV,1531,0,0,built caliph al-walid r. num3-num3 umayyad dynasti el-aksa one largest import mosqu muslim world earliest palestin
A1ZIUN0W12X1SP,1531,0,0,built caliph al-walid r. num3-num3 umayyad dynasti el-aksa one largest import mosqu muslim world earliest palestin
A18941IO2ZZWW6,1531,1,0,built caliph al-walid r. num3-num3 umayyad dynasti el-aksa one largest import mosqu muslim world earliest palestin
A3JEUXPU5NEHXR,1531,0,0,built caliph al-walid r. num3-num3 umayyad dynasti el-aksa one largest import mosqu muslim world earliest palestin
A11GX90QFWDLMM,1531,1,0,built caliph al-walid r. num3-num3 umayyad dynasti el-aksa one largest import mosqu muslim world earliest palestin
A1Q4VUJBMY78YR,1531,0,0,built caliph al-walid r. num3-num3 umayyad dynasti el-aksa one largest import mosqu muslim world earliest palestin
AMVOSOXRSRMHD,1531,0,0,built caliph al-walid r. num3-num3 umayyad dynasti el-aksa one largest import mosqu muslim world earliest palestin
A15H21NMKA3TE4,2035,0,0,bush pitcher freshman year basebal team yale univers shown texa basebal legend pitcher nolan ryan
A1W8YY6KOEOG6,2035,0,0,bush pitcher freshman year basebal team yale univers shown texa basebal legend pitcher nolan ryan
A39APWH62XBLR9,2035,0,0,bush pitcher freshman year basebal team yale univers shown texa basebal legend pitcher nolan ryan
AXBQF8RALCIGV,2035,1,0,bush pitcher freshman year basebal team yale univers shown texa basebal legend pitcher nolan ryan
A1ZIUN0W12X1SP,2035,0,0,bush pitcher freshman year basebal team yale univers shown texa basebal legend pitcher nolan ryan
A18941IO2ZZWW6,2035,1,0,bush pitcher freshman year basebal team yale univers shown texa basebal legend pitcher nolan ryan
A3JEUXPU5NEHXR,2035,0,0,bush pitcher freshman year basebal team yale univers shown texa basebal legend pitcher nolan ryan
A11GX90QFWDLMM,2035,1,0,bush pitcher freshman year basebal team yale univers shown texa basebal legend pitcher nolan ryan
A1Q4VUJBMY78YR,2035,0,0,bush pitcher freshman year basebal team yale univers shown texa basebal legend pitcher nolan ryan
AMVOSOXRSRMHD,2035,0,0,bush pitcher freshman year basebal team yale univers shown texa basebal legend pitcher nolan ryan
AKZ9MWLHRE34O,1440,1,1,prosecutor told court incid caus distress one children
A1JGQL8LIRM598,1440,1,1,prosecutor told court incid caus distress one children
AXBQF8RALCIGV,1440,1,1,prosecutor told court incid caus distress one children
A1WH4J0UT8YAPQ,1440,1,1,prosecutor told court incid caus distress one children
A22CRWMZUX7FFR,1440,1,1,prosecutor told court incid caus distress one children
A18941IO2ZZWW6,1440,1,1,prosecutor told court incid caus distress one children
A11GX90QFWDLMM,1440,1,1,prosecutor told court incid caus distress one children
A1Q4VUJBMY78YR,1440,1,1,prosecutor told court incid caus distress one children
A37C370E0K9GDI,1440,1,1,prosecutor told court incid caus distress one children
A3ODY8U1EQDB8S,1440,1,1,prosecutor told court incid caus distress one children
AKZ9MWLHRE34O,1981,0,0,bomber not manag enter embassi compound
A1JGQL8LIRM598,1981,0,0,bomber not manag enter embassi compound
AXBQF8RALCIGV,1981,1,0,bomber not manag enter embassi compound
A1WH4J0UT8YAPQ,1981,0,0,bomber not manag enter embassi compound
A22CRWMZUX7FFR,1981,0,0,bomber not manag enter embassi compound
A18941IO2ZZWW6,1981,1,0,bomber not manag enter embassi compound
A11GX90QFWDLMM,1981,0,0,bomber not manag enter embassi compound
A1Q4VUJBMY78YR,1981,1,0,bomber not manag enter embassi compound
A37C370E0K9GDI,1981,1,0,bomber not manag enter embassi compound
A3ODY8U1EQDB8S,1981,0,0,bomber not manag enter embassi compound
AKZ9MWLHRE34O,1988,1,1,girl 's mother grandmoth charg conspiraci commit murder
A1JGQL8LIRM598,1988,1,1,girl 's mother grandmoth charg conspiraci commit murder
AXBQF8RALCIGV,1988,1,1,girl 's mother grandmoth charg conspiraci commit murder
A1WH4J0UT8YAPQ,1988,1,1,girl 's mother grandmoth charg conspiraci commit murder
A22CRWMZUX7FFR,1988,1,1,girl 's mother grandmoth charg conspiraci commit murder
A18941IO2ZZWW6,1988,1,1,girl 's mother grandmoth charg conspiraci commit murder
A11GX90QFWDLMM,1988,0,1,girl 's mother grandmoth charg conspiraci commit murder
A1Q4VUJBMY78YR,1988,1,1,girl 's mother grandmoth charg conspiraci commit murder
A37C370E0K9GDI,1988,1,1,girl 's mother grandmoth charg conspiraci commit murder
A3ODY8U1EQDB8S,1988,1,1,girl 's mother grandmoth charg conspiraci commit murder
AKZ9MWLHRE34O,473,1,1,jobless claim hit lowest level sinc earli num4
A1JGQL8LIRM598,473,0,1,jobless claim hit lowest level sinc earli num4
AXBQF8RALCIGV,473,1,1,jobless claim hit lowest level sinc earli num4
A1WH4J0UT8YAPQ,473,0,1,jobless claim hit lowest level sinc earli num4
A22CRWMZUX7FFR,473,1,1,jobless claim hit lowest level sinc earli num4
A18941IO2ZZWW6,473,1,1,jobless claim hit lowest level sinc earli num4
A11GX90QFWDLMM,473,0,1,jobless claim hit lowest level sinc earli num4
A1Q4VUJBMY78YR,473,1,1,jobless claim hit lowest level sinc earli num4
A37C370E0K9GDI,473,1,1,jobless claim hit lowest level sinc earli num4
A3ODY8U1EQDB8S,473,0,1,jobless claim hit lowest level sinc earli num4
AKZ9MWLHRE34O,1960,1,0,bush return white hous late saturday run mate off campaign west
A1JGQL8LIRM598,1960,1,0,bush return white hous late saturday run mate off campaign west
AXBQF8RALCIGV,1960,0,0,bush return white hous late saturday run mate off campaign west
A1WH4J0UT8YAPQ,1960,1,0,bush return white hous late saturday run mate off campaign west
A22CRWMZUX7FFR,1960,0,0,bush return white hous late saturday run mate off campaign west
A18941IO2ZZWW6,1960,0,0,bush return white hous late saturday run mate off campaign west
A11GX90QFWDLMM,1960,1,0,bush return white hous late saturday run mate off campaign west
A1Q4VUJBMY78YR,1960,0,0,bush return white hous late saturday run mate off campaign west
A37C370E0K9GDI,1960,1,0,bush return white hous late saturday run mate off campaign west
A3ODY8U1EQDB8S,1960,1,0,bush return white hous late saturday run mate off campaign west
AKZ9MWLHRE34O,1969,1,1,rodriguez origin hail hero steer peopl away bomb went off station w. num2rd st. eighth ave. second-to-last day job
A1JGQL8LIRM598,1969,1,1,rodriguez origin hail hero steer peopl away bomb went off station w. num2rd st. eighth ave. second-to-last day job
AXBQF8RALCIGV,1969,0,1,rodriguez origin hail hero steer peopl away bomb went off station w. num2rd st. eighth ave. second-to-last day job
A1WH4J0UT8YAPQ,1969,1,1,rodriguez origin hail hero steer peopl away bomb went off station w. num2rd st. eighth ave. second-to-last day job
A22CRWMZUX7FFR,1969,1,1,rodriguez origin hail hero steer peopl away bomb went off station w. num2rd st. eighth ave. second-to-last day job
A18941IO2ZZWW6,1969,0,1,rodriguez origin hail hero steer peopl away bomb went off station w. num2rd st. eighth ave. second-to-last day job
A11GX90QFWDLMM,1969,1,1,rodriguez origin hail hero steer peopl away bomb went off station w. num2rd st. eighth ave. second-to-last day job
A1Q4VUJBMY78YR,1969,1,1,rodriguez origin hail hero steer peopl away bomb went off station w. num2rd st. eighth ave. second-to-last day job
A37C370E0K9GDI,1969,1,1,rodriguez origin hail hero steer peopl away bomb went off station w. num2rd st. eighth ave. second-to-last day job
A3ODY8U1EQDB8S,1969,1,1,rodriguez origin hail hero steer peopl away bomb went off station w. num2rd st. eighth ave. second-to-last day job
AKZ9MWLHRE34O,1447,1,1,research found evid peopl inherit genet makeup make prone aggress violenc
A1JGQL8LIRM598,1447,1,1,research found evid peopl inherit genet makeup make prone aggress violenc
AXBQF8RALCIGV,1447,1,1,research found evid peopl inherit genet makeup make prone aggress violenc
A1WH4J0UT8YAPQ,1447,1,1,research found evid peopl inherit genet makeup make prone aggress violenc
A22CRWMZUX7FFR,1447,1,1,research found evid peopl inherit genet makeup make prone aggress violenc
A18941IO2ZZWW6,1447,1,1,research found evid peopl inherit genet makeup make prone aggress violenc
A11GX90QFWDLMM,1447,1,1,research found evid peopl inherit genet makeup make prone aggress violenc
A1Q4VUJBMY78YR,1447,1,1,research found evid peopl inherit genet makeup make prone aggress violenc
A37C370E0K9GDI,1447,1,1,research found evid peopl inherit genet makeup make prone aggress violenc
A3ODY8U1EQDB8S,1447,1,1,research found evid peopl inherit genet makeup make prone aggress violenc
AKZ9MWLHRE34O,1980,1,1,spanish author blame madrid attack islam dissid act name al-qaida
A1JGQL8LIRM598,1980,1,1,spanish author blame madrid attack islam dissid act name al-qaida
AXBQF8RALCIGV,1980,1,1,spanish author blame madrid attack islam dissid act name al-qaida
A1WH4J0UT8YAPQ,1980,1,1,spanish author blame madrid attack islam dissid act name al-qaida
A22CRWMZUX7FFR,1980,1,1,spanish author blame madrid attack islam dissid act name al-qaida
A18941IO2ZZWW6,1980,1,1,spanish author blame madrid attack islam dissid act name al-qaida
A11GX90QFWDLMM,1980,1,1,spanish author blame madrid attack islam dissid act name al-qaida
A1Q4VUJBMY78YR,1980,0,1,spanish author blame madrid attack islam dissid act name al-qaida
A37C370E0K9GDI,1980,1,1,spanish author blame madrid attack islam dissid act name al-qaida
A3ODY8U1EQDB8S,1980,1,1,spanish author blame madrid attack islam dissid act name al-qaida
AKZ9MWLHRE34O,539,0,0,council member michael bush larg also vote against pay hike say felt council member not need money
A1JGQL8LIRM598,539,0,0,council member michael bush larg also vote against pay hike say felt council member not need money
AXBQF8RALCIGV,539,0,0,council member michael bush larg also vote against pay hike say felt council member not need money
A1WH4J0UT8YAPQ,539,0,0,council member michael bush larg also vote against pay hike say felt council member not need money
A22CRWMZUX7FFR,539,0,0,council member michael bush larg also vote against pay hike say felt council member not need money
A18941IO2ZZWW6,539,0,0,council member michael bush larg also vote against pay hike say felt council member not need money
A11GX90QFWDLMM,539,1,0,council member michael bush larg also vote against pay hike say felt council member not need money
A1Q4VUJBMY78YR,539,1,0,council member michael bush larg also vote against pay hike say felt council member not need money
